"code"	"word"	"psychometric"
80695	"accounts,"	365.43661971831
80696	"it"	293.239436619718
80697	"was"	287.430555555556
80698	"not"	298.219178082192
80699	"until"	296.541666666667
80700	"the"	297.857142857143
80701	"mid"	307.710144927536
80702	"nineteen"	385.985714285714
80703	"nineties"	352.442857142857
80704	"that"	322.857142857143
80705	"a"	314.555555555556
80706	"strong"	384.591549295775
80707	"counter-argument"	407.845070422535
80708	"to"	332.333333333333
80709	"the"	315.347222222222
80710	"presence"	319.424657534247
80711	"of"	317.890410958904
80712	"aliens"	315
80713	"was"	313.055555555556
80714	"widely"	350.647887323944
80715	"publicized."	345.861111111111
80716	"The"	349.75
80717	"General"	330.438356164384
80718	"Accounting"	340.887323943662
80719	"Office"	345.972602739726
80720	"launched"	367.652777777778
80721	"an"	363.191780821918
80722	"inquiry"	338.901408450704
80723	"and"	310.736111111111
80724	"directed"	299.944444444444
80725	"the"	319.222222222222
80726	"Office"	307.597222222222
80727	"of"	301.791666666667
80728	"the"	312.555555555556
80729	"Secretary"	307.225352112676
80730	"of"	362.602739726027
80731	"the"	335
80732	"Air"	368.542857142857
80733	"Force"	331.478873239437
80734	"to"	328.9
80735	"conduct"	341
80736	"an"	305.342857142857
80737	"internal"	331.314285714286
80738	"investigation."	346.161764705882
80739	"The"	346.042253521127
80740	"result"	318.507246376812
80741	"was"	355.220588235294
80742	"summarized"	331.826086956522
80743	"in"	311.376811594203
80744	"two"	303.536231884058
80745	"reports."	337.791666666667
80746	"The"	319.666666666667
80747	"first,"	299.708333333333
80748	"released"	304.055555555556
80749	"in"	306.821917808219
80750	"nineteen"	398.285714285714
80751	"ninety-five,"	434.211267605634
80752	"concluded"	352.780821917808
80753	"that"	305.833333333333
80754	"the"	303.887323943662
80755	"reported"	340.591549295775
80756	"recovered"	397.408450704225
80757	"material"	368.281690140845
80758	"in"	339.791666666667
80759	"nineteen"	344.246376811594
80760	"forty-seven"	361.928571428571
80761	"was"	328.202898550725
80762	"likely"	362.647887323944
80763	"debris"	321.671428571429
80764	"from"	309.591549295775
80765	"a"	334.614285714286
80766	"secret"	359.323943661972
80767	"government"	343.057971014493
80768	"program"	337
80769	"called"	338.072463768116
80770	"Project"	397.31884057971
80771	"Mogul,"	368.275362318841
80772	"which"	337.885714285714
80773	"involved"	330.333333333333
80774	"high"	330.3
80775	"altitude"	350.085714285714
80776	"balloons"	329.36231884058
80777	"meant"	330.585714285714
80778	"to"	304.771428571429
80779	"detect"	317.4
80780	"sound"	334.112676056338
80781	"waves"	348.828571428571
80782	"generated"	338.295774647887
80783	"by"	320.661971830986
80784	"Soviet"	322.676056338028
80785	"atomic"	363.471428571429
80786	"bomb"	359.816901408451
80787	"tests"	349.915492957746
80788	"and"	336.242857142857
80789	"ballistic"	370.928571428571
80790	"missiles."	368.901408450704
80791	"The"	372.211267605634
80792	"second"	348.929577464789
80793	"report,"	341.652173913043
80794	"released"	328.057142857143
80795	"two"	323.535211267606
80796	"years"	316.814285714286
80797	"later,"	316.197183098592
80798	"in"	314.071428571429
80799	"nineteen"	356.157142857143
80800	"ninety-seven,"	466.985915492958
80801	"concluded"	362.333333333333
80802	"that"	315.271428571429
80803	"reports"	360.577464788732
80804	"of"	342.328571428571
80805	"recovered"	353.816901408451
80806	"alien"	338.943661971831
80807	"bodies"	347.070422535211
80808	"were"	326.3
80809	"likely"	335.485714285714
80810	"a"	350.704225352113
80811	"combination"	329.357142857143
80812	"of"	355.555555555556
80813	"innocently"	364.915492957746
80814	"transformed"	402.31884057971
80815	"memories"	382.2
80816	"of"	340.366197183099
80817	"military"	369.1
80818	"accidents"	399.295774647887
80819	"involving"	389.056338028169
80820	"injured"	347.357142857143
80821	"or"	338.657142857143
80822	"killed"	338.826086956522
80823	"personnel,"	364.528571428571
80824	"innocently"	412.112676056338
80825	"transformed"	386.6
80826	"memories"	401.267605633803
80827	"of"	330.535211267606
80828	"the"	321.492957746479
80829	"recovery"	336.185714285714
80830	"of"	490.647887323944
80831	"anthropomorphic"	528.173913043478
80832	"dummies"	401.485714285714
80833	"in"	366.357142857143
80834	"military"	364.128571428571
80835	"programs"	373.071428571429
80836	"US"	413.826086956522
80837	"conducted"	338.785714285714
80838	"in"	324.842857142857
80839	"the"	326.732394366197
80840	"nineteen"	373.028571428571
80841	"fifties,"	375.239436619718
80842	"and"	344.957142857143
80843	"hoaxes"	375.6
80844	"that"	326.085714285714
80845	"various"	339.714285714286
80846	"witnesses"	312.471428571429
80847	"and"	302.086956521739
80848	"UFO"	331.281690140845
80849	"proponents"	407.056338028169
80850	"perpetrated."	402.915492957746
80851	"The"	408.056338028169
80852	"psychological"	379.070422535211
80853	"effects"	319.760563380282
80854	"of"	307.507042253521
80855	"time"	341.542857142857
80856	"compression"	391.957746478873
80857	"and"	353.154929577465
80858	"confusion"	377.342857142857
80859	"about"	316.521126760563
80860	"when"	336.380281690141
80861	"events"	324.814285714286
80862	"occurred"	329.902777777778
80863	"explained"	326.944444444444
80864	"the"	325.788732394366
80865	"discrepancy"	345.972222222222
80866	"with"	315.253521126761
80867	"the"	306.506849315069
80868	"years"	365.471428571429
80869	"in"	353.888888888889
80870	"question."	376.845070422535
80871	"In"	326.583333333333
80872	"January"	357.597222222222
80873	"nineteen"	474.591549295775
80874	"ninety-seven,"	434.722222222222
80875	"Karl"	444.338235294118
80876	"Pflock,"	401.75
80877	"one"	347.380281690141
80878	"of"	300.788732394366
80879	"the"	299.527777777778
80880	"more"	330.985714285714
80881	"prominent"	365.916666666667
80882	"pro-UFO"	446.367647058824
80883	"researchers,"	419.114285714286
80884	"said,"	352.647887323944
80885	"'Based"	351.985714285714
80886	"on"	308.267605633803
80887	"my"	308.915492957746
80888	"research"	323.816901408451
80889	"and"	337.728571428571
80890	"that"	322.671428571429
80891	"of"	316.12676056338
80892	"others,"	327.142857142857
80893	"I'm"	307.028169014084
80894	"as"	327.408450704225
80895	"certain"	307.323943661972
80896	"as"	307.295774647887
80897	"it's"	333.169014084507
80898	"possible"	319.394366197183
80899	"to"	306.901408450704
80900	"be"	328.338028169014
80901	"without"	356.385714285714
80902	"absolute"	331.185714285714
80903	"proof,"	351.514285714286
80904	"that"	308.985915492958
80905	"no"	325.055555555556
80906	"flying"	321.791666666667
80907	"saucer"	316.885714285714
80908	"or"	322.507042253521
80909	"saucers"	334.676056338028
80910	"crashed"	327.704225352113
80911	"in"	305.732394366197
80912	"the"	337.211267605634
80913	"general"	316.742857142857
80914	"vicinity"	320.728571428571
80915	"of"	310.492753623188
80916	"Roswell"	334.9
80917	"or"	296.492957746479
80918	"on"	316.314285714286
80919	"the"	296.352112676056
80920	"Plains"	332.028571428571
80921	"of"	318.746478873239
80922	"San"	338.214285714286
80923	"Agustin"	394.43661971831
80924	"in"	360.371428571429
80925	"nineteen"	378.764705882353
80926	"forty-seven.'"	388.619718309859
80927	"He"	340.056338028169
80928	"then"	309.828571428571
80929	"added,"	326.114285714286
80930	"'The"	356.140845070423
80931	"debris"	312.147058823529
80932	"found"	324.394366197183
80933	"was"	305.442857142857
80934	"the"	309.859154929577
80935	"remains"	299.285714285714
80936	"of"	292.788732394366
80937	"something"	316.2
80938	"very"	310.943661971831
80939	"earthly,"	355.7
80940	"all"	348.239436619718
80941	"but"	356.171428571429
80942	"certainly"	345.352112676056
80943	"something"	352.267605633803
80944	"from"	315.271428571429
80945	"the"	291.422535211268
80946	"Top"	319.464788732394
80947	"Secret"	316.871428571429
80948	"Project"	343.014492753623
80949	"Mogul.'"	407.771428571429
80950	"Although"	371.739130434783
80951	"most"	327.914285714286
80952	"now"	335.826086956522
80953	"agree"	322.528571428571
80954	"with"	300.3
80955	"this"	320.31884057971
80956	"conclusion,"	342.842857142857
80957	"each"	354.623188405797
80958	"year,"	330.7
80959	"during"	327.101449275362
80960	"July"	326.4
80961	"Fourth"	370.176470588235
80962	"weekend,"	376.828571428571
80963	"the"	312.671428571429
80964	"City"	314.257142857143
80965	"of"	329.449275362319
80966	"Roswell"	314.797101449275
80967	"hosts"	352.942857142857
80968	"the"	323.768115942029
80969	"Roswell"	302.542857142857
80970	"UFO"	322.264705882353
80971	"Festival"	339.30985915493
80972	"celebrating"	345.450704225352
80973	"all"	315.694444444444
80974	"things"	333.486111111111
80975	"UFO,"	347.561643835616
80976	"featuring"	339.013698630137
80977	"prominent"	407.157142857143
80978	"UFOlogists"	403.72602739726
80979	"and"	476.361111111111
80980	"discussions."	871.617647058824
90001	"Tulip"	495.518072289157
90002	"mania"	463.927710843374
90003	"was"	346.642857142857
90004	"a"	343.361445783133
90005	"period"	350.916666666667
90006	"in"	322.071428571429
90007	"the"	358.9
90008	"Dutch"	387.72619047619
90009	"Golden"	391.072289156626
90010	"Age"	431.814814814815
90011	"during"	407.156626506024
90012	"which"	425.506172839506
90013	"contract"	449.524390243902
90014	"prices"	448.109756097561
90015	"for"	384.325
90016	"bulbs"	366.890243902439
90017	"of"	329.37037037037
90018	"the"	383.765432098765
90019	"recently"	406.974358974359
90020	"introduced"	406.7875
90021	"tulip"	397.4
90022	"reached"	408.708860759494
90023	"extraordinarily"	388.65
90024	"high"	381.371794871795
90025	"levels"	373.179487179487
90026	"and"	376.5875
90027	"then"	343.875
90028	"suddenly"	413.810126582278
90029	"collapsed."	417.525
90030	"At"	346.278481012658
90031	"the"	354.79012345679
90032	"peak"	342.292682926829
90033	"of"	316.125
90034	"tulip"	340.5
90035	"mania"	364.4
90036	"in"	375.545454545455
90037	"February"	465.556962025316
90038	"sixteen"	862.111111111111
90039	"thirty-seven,"	800.172839506173
90040	"tulip"	584.220779220779
90041	"contracts"	466.2875
90042	"sold"	366.53164556962
90043	"for"	393.443037974684
90044	"more"	364.777777777778
90045	"than"	383.6125
90046	"ten"	381.3375
90047	"times"	371.65
90048	"the"	374.924050632911
90049	"annual"	346.435897435897
90050	"income"	348.392405063291
90051	"of"	370.467532467532
90052	"a"	362.430379746835
90053	"skilled"	429.894736842105
90054	"craftsman."	439.205128205128
90055	"It"	359.3
90056	"is"	368.6875
90057	"generally"	410.875
90058	"considered"	358.341772151899
90059	"the"	349.1375
90060	"first"	378.037974683544
90061	"recorded"	413.95
90062	"economic"	408.240506329114
90063	"bubble."	472.194805194805
90064	"The"	467.8375
90065	"tulip,"	465.25641025641
90066	"introduced"	372.9875
90067	"to"	351.4
90068	"Europe"	358.607594936709
90069	"in"	337.1875
90070	"the"	359.4375
90071	"mid"	388.126582278481
90072	"sixteenth"	455.311688311688
90073	"century"	410.379746835443
90074	"from"	406.1375
90075	"the"	415.911392405063
90076	"Ottoman"	423.948717948718
90077	"Empire,"	414.784810126582
90078	"became"	404.0375
90079	"very"	363.7875
90080	"popular"	374.653846153846
90081	"in"	324.79746835443
90082	"the"	327.1625
90083	"United"	394.0875
90084	"Provinces,"	536.205128205128
90085	"which"	359.55
90086	"we"	331.175
90087	"now"	337.8125
90088	"know"	338.620253164557
90089	"as"	331.9875
90090	"the"	399.455696202532
90091	"Netherlands."	520.355263157895
90092	"Tulip"	527.0875
90093	"cultivation"	418.8625
90094	"in"	348.41975308642
90095	"the"	341.3625
90096	"United"	390.925
90097	"Provinces"	373.5
90098	"is"	364.6125
90099	"generally"	371.2875
90100	"thought"	342.35
90101	"to"	328.875
90102	"have"	336.051282051282
90103	"started"	347.375
90104	"in"	405.325
90105	"earnest"	393.3625
90106	"around"	384.717948717949
90107	"fifteen"	639.717948717949
90108	"ninety-three,"	526.26582278481
90109	"after"	438.825
90110	"the"	398
90111	"Flemish"	455.949367088608
90112	"botanist"	451.324675324675
90113	"Charles"	406.456790123457
90114	"de"	502.157894736842
90115	"l'Ecluse"	467.417721518987
90116	"had"	380.2125
90117	"taken"	341.063291139241
90118	"up"	332.3
90119	"a"	380.725
90120	"post"	324.675
90121	"at"	311.594936708861
90122	"the"	357.111111111111
90123	"University"	354.1375
90124	"of"	364.051948051948
90125	"Leiden"	382.164556962025
90126	"and"	391.775
90127	"established"	337.15
90128	"a"	363.620253164557
90129	"botanical"	401.948717948718
90130	"garden,"	432.113924050633
90131	"which"	340.7
90132	"is"	343.55
90133	"famous"	347.6875
90134	"as"	323.632911392405
90135	"one"	319.975
90136	"of"	325.8375
90137	"the"	306.253164556962
90138	"oldest"	325.15
90139	"in"	325.0375
90140	"the"	348.615384615385
90141	"world."	395.126582278481
90142	"There,"	364.3375
90143	"he"	361.75641025641
90144	"planted"	306.2625
90145	"his"	317.5375
90146	"collection"	307.189873417722
90147	"of"	320.4
90148	"tulip"	326.45
90149	"bulbs"	346.820512820513
90150	"that"	321.625
90151	"the"	330.525
90152	"Emperor's"	399.589743589744
90153	"ambassador"	420.367088607595
90154	"sent"	341.075
90155	"to"	333.772151898734
90156	"him"	326.911392405063
90157	"from"	375.230769230769
90158	"Turkey,"	421.179487179487
90159	"which"	350.987341772152
90160	"were"	323.425
90161	"able"	344.333333333333
90162	"to"	347.8625
90163	"tolerate"	334.683544303797
90164	"the"	336.9125
90165	"harsher"	355.871794871795
90166	"conditions"	320.5875
90167	"of"	311.325
90168	"the"	331.25
90169	"northern"	351.090909090909
90170	"climate."	391.6625
90171	"It"	347.1875
90172	"was"	340.833333333333
90173	"shortly"	358.139240506329
90174	"thereafter"	351.064102564103
90175	"that"	359.632911392405
90176	"the"	335.455696202532
90177	"tulips"	362.333333333333
90178	"began"	313.987341772152
90179	"to"	311.858974358974
90180	"grow"	332.430379746835
90181	"in"	381.063291139241
90182	"popularity."	393.807692307692
90183	"The"	342.79746835443
90184	"flower"	334.620253164557
90185	"rapidly"	343.949367088608
90186	"became"	321.303797468354
90187	"a"	329.063291139241
90188	"coveted"	346.269230769231
90189	"luxury"	382.443037974684
90190	"item"	337.177215189873
90191	"and"	330.518987341772
90192	"a"	333.075949367089
90193	"status"	331.597402597403
90194	"symbol,"	326.822784810127
90195	"and"	314.692307692308
90196	"a"	326.607594936709
90197	"profusion"	353.79746835443
90198	"of"	343.582278481013
90199	"varieties"	377.128205128205
90200	"followed."	401.74358974359
90201	"They"	322.189873417722
90202	"were"	330.405063291139
90203	"classified"	317.670886075949
90204	"in"	340.79746835443
90205	"groups:"	440.480519480519
90206	"one-colored"	484.379746835443
90207	"tulips"	427.974358974359
90208	"of"	409.670886075949
90209	"red,"	425.594936708861
90210	"yellow,"	383.26582278481
90211	"or"	438.181818181818
90212	"white"	401.910256410256
90213	"were"	347.333333333333
90214	"known"	324.705128205128
90215	"as"	561.657894736842
90216	"Couleren,"	534.631578947368
90217	"but"	357.076923076923
90218	"it"	323.782051282051
90219	"was"	321.794871794872
90220	"the"	388.405063291139
90221	"multicolored"	406.506493506493
90222	"Rosen"	486.792207792208
90223	"(red"	396.075949367089
90224	"or"	381.115384615385
90225	"pink"	375.153846153846
90226	"on"	387.759493670886
90227	"white"	494.350649350649
90228	"background),"	569.246753246753
90229	"Violetten"	533.705128205128
90230	"(purple"	366.46835443038
90231	"or"	345.858974358974
90232	"lilac"	345.692307692308
90233	"on"	376.455696202532
90234	"white"	430.402597402597
90235	"background),"	400.405063291139
90236	"and,"	334.575
90237	"to"	368.012658227848
90238	"a"	350.544303797468
90239	"lesser"	320.367088607595
90240	"extent,"	329.46835443038
90241	"the"	382.98717948718
90242	"Bizarden"	468.822784810127
90243	"(red,"	409.506329113924
90244	"brown"	377.79746835443
90245	"or"	371.628205128205
90246	"purple"	355.525641025641
90247	"on"	347.85
90248	"yellow"	412.474358974359
90249	"background)"	396.935897435897
90250	"that"	345.354430379747
90251	"were"	313.050632911392
90252	"the"	313.721518987342
90253	"most"	356.810126582278
90254	"popular."	350.474358974359
90255	"These"	399.769230769231
90256	"spectacular"	387.303797468354
90257	"and"	362.179487179487
90258	"highly"	362.126582278481
90259	"sought-after"	383.076923076923
90260	"tulip"	351.860759493671
90261	"bulbs"	356.189873417722
90262	"would"	354.050632911392
90263	"grow"	348.354430379747
90264	"flowers"	354.615384615385
90265	"with"	358.227848101266
90266	"vivid"	384.51282051282
90267	"colors,"	383.974683544304
90268	"lines,"	366.282051282051
90269	"and"	399.113924050633
90270	"flames"	334.291139240506
90271	"on"	321.037974683544
90272	"the"	362.721518987342
90273	"petals,"	354.285714285714
90274	"as"	323.329113924051
90275	"a"	317.126582278481
90276	"result,"	330.594936708861
90277	"it"	307.822784810127
90278	"is"	296.51282051282
90279	"now"	332.782051282051
90280	"understood,"	337.417721518987
90281	"of"	351.73417721519
90282	"being"	346.375
90283	"infected"	386.35
90284	"with"	440
90285	"tulip-specific"	452.7875
90286	"virus"	401.898734177215
90287	"known"	346.320512820513
90288	"as"	345.333333333333
90289	"the"	390.631578947368
90290	"'Tulip"	406.447368421053
90291	"breaking"	446.421052631579
90292	"virus'."	419.454545454545
90293	"The"	361.871794871795
90294	"Dutch"	350.126582278481
90295	"Golden"	349.425
90296	"Age"	359.346153846154
90297	"growers"	387.696202531646
90298	"named"	364.759493670886
90299	"their"	348.810126582278
90300	"new"	354.367088607595
90301	"varieties"	340.329113924051
90302	"with"	367.474358974359
90303	"exalted"	392
90304	"titles."	370.269230769231
90305	"Many"	347.155844155844
90306	"early"	369.076923076923
90307	"forms"	338.935897435897
90308	"were"	337
90309	"prefixed"	375.807692307692
90310	"with"	431.789473684211
90311	"'admiral',"	419.628205128205
90312	"often"	390.333333333333
90313	"combined"	343.884615384615
90314	"with"	341.337662337662
90315	"the"	353.736842105263
90316	"growers'"	380.302631578947
90317	"names."	438.333333333333
90318	"'General'"	412.974025974026
90319	"was"	373.533333333333
90320	"another"	359.207792207792
90321	"prefix"	363.571428571429
90322	"that"	338.623376623377
90323	"found"	324.973684210526
90324	"its"	336
90325	"way"	311.197368421053
90326	"into"	295.493506493507
90327	"the"	309.473684210526
90328	"names"	303.714285714286
90329	"of"	302.948051948052
90330	"around"	347.597402597403
90331	"thirty"	394.736842105263
90332	"varieties."	463.92
90333	"Later"	357.36
90334	"came"	359.052631578947
90335	"varieties"	352.01282051282
90336	"with"	357.766233766234
90337	"even"	328.896103896104
90338	"more"	320.064935064935
90339	"superb"	342.116883116883
90340	"names,"	343.026315789474
90341	"such"	313.194805194805
90342	"as"	337.038961038961
90343	"even"	460.220779220779
90344	"'Admiral"	426.092105263158
90345	"of"	453.84
90346	"Admirals'"	408.545454545455
90347	"and"	371.441558441558
90348	"'General"	354.571428571429
90349	"of"	349.157894736842
90350	"Generals'."	369.545454545455
90351	"Most"	366.467532467532
90352	"of"	316.363636363636
90353	"these"	343.571428571429
90354	"varieties"	327.831168831169
90355	"have"	329.74025974026
90356	"now"	300.48
90357	"died"	315.025974025974
90358	"out,"	344.25974025974
90359	"though"	364.766233766234
90360	"similar"	362.64
90361	"'broken'"	406.426666666667
90362	"tulips"	411.623376623377
90363	"continue"	342.263157894737
90364	"in"	333.717948717949
90365	"the"	342.75
90366	"trade."	364.24
90367	"Tulips"	331.207792207792
90368	"grow"	355.467532467532
90369	"from"	336.844155844156
90370	"bulbs,"	356.828947368421
90371	"and"	342.961038961039
90372	"can"	303.909090909091
90373	"be"	349.961038961039
90374	"propagated"	392.789473684211
90375	"through"	351.272727272727
90376	"both"	349.276315789474
90377	"seeds"	325.44
90378	"and"	363.904109589041
90379	"buds."	494.802631578947
90380	"Seeds"	431.947368421053
90381	"from"	343.146666666667
90382	"a"	347.473684210526
90383	"tulip"	350.355263157895
90384	"will"	379.302631578947
90385	"form"	314.213333333333
90386	"a"	331.883116883117
90387	"flowering"	337.571428571429
90388	"bulb"	397.688311688312
90389	"after"	584.986486486486
90390	"seven-twelve"	873.114285714286
90391	"years."	597.746666666667
90392	"When"	424.92
90393	"a"	380.789473684211
90394	"bulb"	372.818181818182
90395	"grows"	344.285714285714
90396	"into"	327.727272727273
90397	"the"	363.701298701299
90398	"flower,"	393.013157894737
90399	"the"	372.220779220779
90400	"original"	357.026315789474
90401	"bulb"	336.789473684211
90402	"will"	407.223684210526
90403	"disappear,"	402.118421052632
90404	"but"	382.328947368421
90405	"a"	346.605263157895
90406	"clone"	380.675324675325
90407	"bulb"	357.480519480519
90408	"forms"	354.592105263158
90409	"in"	347.441558441558
90410	"its"	357.065789473684
90411	"place,"	363.727272727273
90412	"as"	353.064935064935
90413	"do"	359.207792207792
90414	"several"	352.818181818182
90415	"buds."	517.093333333333
90416	"Properly"	448.142857142857
90417	"cultivated,"	410.131578947368
90418	"these"	337.701298701299
90419	"buds"	361.973684210526
90420	"will"	318.263157894737
90421	"become"	330.038461538462
90422	"bulbs"	353.844155844156
90423	"of"	336.415584415584
90424	"their"	406.039473684211
90425	"own."	423.105263157895
90426	"The"	385.525641025641
90427	"'tulip"	365.935897435897
90428	"breaking'"	398.558441558442
90429	"virus,"	387.921052631579
90430	"which"	357.831168831169
90431	"many"	353.381578947368
90432	"botanists"	355.276315789474
90433	"have"	338.72
90434	"studied,"	412
90435	"spreads"	344.578947368421
90436	"only"	351.285714285714
90437	"through"	356.311688311688
90438	"buds,"	408.486842105263
90439	"not"	424.539473684211
90440	"seeds,"	378.986666666667
90441	"and"	376.565789473684
90442	"so"	374.649350649351
90443	"cultivating"	388.960526315789
90444	"the"	333.220779220779
90445	"most"	352.454545454545
90446	"appealing"	387.116883116883
90447	"varieties"	386.779220779221
90448	"takes"	396.828947368421
90449	"years."	512.223684210526
90450	"Propagation"	405.454545454545
90451	"is"	372.701298701299
90452	"greatly"	405.974025974026
90453	"slowed"	375.506493506493
90454	"down"	330.131578947368
90455	"by"	322.103896103896
90456	"the"	329.623376623377
90457	"virus."	480.506493506493
90458	"Tulips"	410.571428571429
90459	"bloom"	386.776315789474
90460	"in"	346.246753246753
90461	"April"	393.38961038961
90462	"and"	327.236842105263
90463	"May"	338.25974025974
90464	"for"	352.223684210526
90465	"about"	326.064935064935
90466	"a"	330.881578947368
90467	"week,"	345.934210526316
90468	"and"	331.779220779221
90469	"the"	347.688311688312
90470	"secondary"	345.051948051948
90471	"buds"	383.597402597403
90472	"appear"	397
90473	"shortly"	393.423076923077
90474	"thereafter."	479
90475	"Bulbs"	373.776315789474
90476	"can"	366.051948051948
90477	"be"	354.881578947368
90478	"uprooted"	362.461538461538
90479	"and"	349.98717948718
90480	"moved"	335.358974358974
90481	"about"	359.884615384615
90482	"from"	355.532467532468
90483	"June"	362.455696202532
90484	"to"	386.675324675325
90485	"September,"	386.539473684211
90486	"and"	354.727272727273
90487	"thus"	349.181818181818
90488	"actual"	388.974025974026
90489	"purchases"	415.311688311688
90490	"occurred"	393.480519480519
90491	"during"	357.631578947368
90492	"these"	324.51282051282
90493	"months."	407.473684210526
90494	"As"	391.285714285714
90495	"the"	386.350649350649
90496	"flowers"	339.210526315789
90497	"grew"	345.285714285714
90498	"in"	337.727272727273
90499	"popularity,"	388.907894736842
90500	"professional"	343.171052631579
90501	"growers"	352.363636363636
90502	"paid"	354.727272727273
90503	"higher"	338.272727272727
90504	"and"	335.883116883117
90505	"higher"	335.98717948718
90506	"prices"	320.833333333333
90507	"for"	307.453333333333
90508	"bulbs"	312.961038961039
90509	"with"	301.909090909091
90510	"the"	309.285714285714
90511	"virus."	358.584415584416
90512	"By"	392.974025974026
90513	"sixteen"	592.146666666667
90514	"thirty-four,"	442.285714285714
90515	"in"	428.538461538462
90516	"part"	362.48717948718
90517	"as"	338.532467532468
90518	"a"	320.597402597403
90519	"result"	313.907894736842
90520	"of"	321.714285714286
90521	"demand"	336.08
90522	"from"	308.363636363636
90523	"the"	341.831168831169
90524	"French,"	406.415584415584
90525	"speculators"	395.013157894737
90526	"began"	338.921052631579
90527	"to"	316.831168831169
90528	"enter"	317.714285714286
90529	"the"	301.039473684211
90530	"market."	338.653333333333
90531	"In"	343.013333333333
90532	"sixteen"	449.736842105263
90533	"thirty-six,"	435.894736842105
90534	"the"	347.584415584416
90535	"Dutch"	333.987012987013
90536	"created"	315.589743589744
90537	"a"	306.474358974359
90538	"type"	298.194805194805
90539	"of"	306.858974358974
90540	"formal"	327.164556962025
90541	"futures"	410.564102564103
90542	"markets,"	419.5
90543	"which"	350.705128205128
90544	"merchants"	330.076923076923
90545	"used"	326.428571428571
90546	"to"	324.532467532468
90547	"sell"	319.961538461538
90548	"and"	317.102564102564
90549	"buy"	332.153846153846
90550	"contracts"	349.179487179487
90551	"to"	335.74358974359
90552	"buy"	350.346666666667
90553	"bulbs"	324.753246753247
90554	"at"	316.61038961039
90555	"the"	311.519480519481
90556	"end"	305.103896103896
90557	"of"	290.155844155844
90558	"the"	308.298701298701
90559	"season."	401.01282051282
90560	"Traders"	377.782051282051
90561	"met"	362.92
90562	"at"	373.662337662338
90563	"taverns"	353.545454545455
90564	"and"	345.974025974026
90565	"buyers"	325.421052631579
90566	"were"	322.714285714286
90567	"required"	322.246753246753
90568	"to"	309.246753246753
90569	"pay"	333.141025641026
90570	"a"	312.294871794872
90571	"fee"	308.649350649351
90572	"per"	355.210526315789
90573	"trade."	395.155844155844
90574	"People"	370.584415584416
90575	"were"	352.74025974026
90576	"purchasing"	370.571428571429
90577	"bulbs"	359.5
90578	"at"	309.333333333333
90579	"higher"	297.179487179487
90580	"and"	303.397435897436
90581	"higher"	348.076923076923
90582	"prices,"	368.358974358974
90583	"intending"	339.435897435897
90584	"to"	311.628205128205
90585	"re-sell"	328.155844155844
90586	"them"	319.525641025641
90587	"for"	302.794871794872
90588	"a"	322.564102564103
90589	"profit."	371.076923076923
90590	"However,"	344.766233766234
90591	"such"	310.506493506493
90592	"a"	342.897435897436
90593	"scheme"	311.205128205128
90594	"could"	301.24358974359
90595	"not"	290.974358974359
90596	"last"	310.205128205128
90597	"unless"	294.923076923077
90598	"someone"	319.897435897436
90599	"was"	321.74025974026
90600	"ultimately"	355.974358974359
90601	"willing"	315.708860759494
90602	"to"	284.75641025641
90603	"pay"	293.820512820513
90604	"such"	296.166666666667
90605	"high"	309.594936708861
90606	"prices"	300.48717948718
90607	"and"	299.657894736842
90608	"take"	314.371794871795
90609	"possession"	346.551282051282
90610	"of"	310.076923076923
90611	"the"	313.051282051282
90612	"bulbs."	350.051282051282
90613	"In"	313.461538461538
90614	"February"	380.246753246753
90615	"sixteen"	486.506666666667
90616	"thirty-seven,"	476.551282051282
90617	"tulip"	377.766233766234
90618	"traders"	345.5
90619	"could"	354.858974358974
90620	"no"	337.584415584416
90621	"longer"	307.74025974026
90622	"find"	321.615384615385
90623	"new"	328.74025974026
90624	"buyers"	314.48717948718
90625	"willing"	341.987012987013
90626	"to"	302.833333333333
90627	"pay"	339.846153846154
90628	"increasingly"	337.311688311688
90629	"inflated"	330.628205128205
90630	"prices"	319.141025641026
90631	"for"	310.153846153846
90632	"their"	307.921052631579
90633	"bulbs."	332.026315789474
90634	"As"	317.636363636364
90635	"this"	312.217948717949
90636	"realization"	330.987012987013
90637	"set"	312.833333333333
90638	"in,"	317.807692307692
90639	"the"	335.220779220779
90640	"demand"	339.153846153846
90641	"for"	306.649350649351
90642	"tulips"	300.628205128205
90643	"collapsed,"	367.615384615385
90644	"and"	313.641025641026
90645	"prices"	308.753246753247
90646	"plummeted."	361.525641025641
90647	"The"	341.181818181818
90648	"speculative"	379.38961038961
90649	"bubble"	333.025974025974
90650	"burst."	345.736842105263
90651	"Some"	344.714285714286
90652	"were"	331.974358974359
90653	"left"	320.307692307692
90654	"holding"	326.807692307692
90655	"contracts"	327.115384615385
90656	"to"	320.324675324675
90657	"purchase"	321.346153846154
90658	"tulips"	315.5
90659	"at"	315.692307692308
90660	"prices"	303.705128205128
90661	"now"	309.346153846154
90662	"ten"	333.961538461538
90663	"times"	314.717948717949
90664	"greater"	315.818181818182
90665	"than"	307.935897435897
90666	"those"	293.525641025641
90667	"on"	298.128205128205
90668	"the"	296.038461538462
90669	"open"	358.142857142857
90670	"market,"	344.434210526316
90671	"while"	347.896103896104
90672	"others"	322.24358974359
90673	"found"	295.730769230769
